ID,lat,lon
14137,37.219991,-121.977733
14138,37.224949,-121.981711
14139,37.970381,-122.068002
14140,37.385205,-122.084391
14141,36.967143,-122.024664
14142,38.641741,-121.486016
14143,32.955097,-117.264122
14144,34.276589,-119.292738
14145,37.483877,-122.203884
14146,37.771447,-122.191379
14147,33.673335,-117.759832
14148,37.439417,-121.921343
14149,33.649872,-117.747432
14150,34.669251,-118.148577
14151,33.839047,-118.369333
14152,32.955034,-117.264097
14153,38.441714,-122.750296
14154,38.438363,-122.719106
14155,38.441,-122.747042
14156,38.43822,-122.713468
14157,38.439815,-122.711703
14158,38.437875,-122.710897
14159,33.713523,-117.816631
14160,36.969087,-121.988562
14161,33.654443,-117.867426
14162,37.653816,-122.390345
14163,34.42269,-119.690242
14164,34.011478,-118.489635
14165,36.615909,-121.901043
14166,34.210915,-119.03233
14167,32.729997,-117.202429
14168,37.763552,-122.457723
14169,37.763634,-122.45763
14170,37.363076,-121.921997
14171,37.370011,-121.928896
14172,33.844145,-118.010599
14173,37.433223,-121.920758
14174,34.06125,-117.281881
14175,34.279763,-119.292248
14176,38.277685,-122.256178
14177,38.278237,-122.256088
14178,34.159969,-118.826144
14179,34.054368,-118.462616
14180,34.061584,-118.376714
14181,34.073562,-118.39924
14182,34.073727,-118.396618
14183,38.020317,-121.288455
14184,33.727539,-117.836277
14185,34.082829,-117.693421
14186,36.999238,-122.063309
14187,37.649883,-122.383271
14188,37.653309,-122.381194
14189,33.685459,-117.84741
14190,37.821349,-121.903576
14191,33.863445,-117.99537
14192,33.749333,-117.8737
14193,33.702655,-117.86586
14194,34.069983,-118.399089
14195,34.050057,-118.260385
14196,34.069815,-118.399104
14197,36.33796,-119.63069
14198,36.332541,-119.640364
14199,36.318171,-119.657259
14200,36.350125,-119.650475
14201,37.767806,-121.96359
14202,34.696238,-118.13613
14203,36.585632,-121.888697
14204,37.412423,-121.939166
14205,33.743837,-117.897839
14206,33.743947,-117.895146
14207,33.761426,-116.370725
14208,37.769672,-121.960026
14209,37.486664,-122.202617
14210,36.999153,-122.063245
14211,33.643944,-117.856117
14212,37.658118,-122.053344
14213,37.428622,-122.14404
14214,36.558509,-121.919657
14215,37.482642,-122.17759
14216,36.979271,-121.910806
14217,37.713166,-121.798643
14218,34.281683,-118.441885
14219,34.280425,-118.43848
14220,37.900621,-122.063602
14221,33.788794,-117.894112
14222,37.426177,-122.146037
14223,38.577911,-121.500937
14224,38.512092,-122.798252
14225,36.618632,-121.905711
14226,36.97974,-121.880525
14227,37.703261,-121.929874
14228,37.396772,-122.014702
14229,37.658759,-122.382781
14230,32.904489,-117.112378
14231,33.877717,-117.882865
14232,37.717223,-122.119295
14233,37.800591,-122.265232
14234,33.799961,-118.34169
14235,33.884536,-117.888995
14236,38.581733,-121.499032
14237,33.714072,-117.783
14238,33.714096,-117.783034
14239,33.654883,-117.860476
14240,38.019793,-121.888707
14241,38.581809,-121.49925
14242,33.66551,-117.903244
14243,34.141666,-118.347423
14244,33.201989,-117.240529
14245,38.221399,-122.132551
14246,33.131465,-117.291718
14247,37.057579,-120.818091
14248,32.869551,-117.25107
14249,32.876474,-117.234678
